FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ACCIDENT_LOCALIZATON,Localization of the accident,TIME_PERIOD,Observation
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,3.4622
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,1.61812
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,1.5804
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,1.62139
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,1.65103
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,1.80193
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,1.82924
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,1.74031
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,1.81725
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,1.81594
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,1.56002
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,1.96241
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,1.64703
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,1.67201
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,1.73616
A,Annual,ITE4,Lazio,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,1.50188
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,1.28986
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,1.18302
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,1.69425
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,1.49073
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,1.19914
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,1.54265
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,1.44135
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,1.15752
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,1.50852
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,1.52019
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,1.36799
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,1.34267
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,1.18726
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,1.0574
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,2.10434
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,2.88462
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,3.37079
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,3.30579
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,1.6129
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,3.90625
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,4.5045
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,2.14592
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,4.91071
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,2.73973
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2019,2.34742
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2020,1.45985
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,3.44828
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,2.24719
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2023,4.38596
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2024,2.64317
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,3.41365
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,4.36205
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,4.60157
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,3.32188
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,4.65394
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,5.05689
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,5.30303
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,4.7619
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,4.47761
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,4.86936
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,6.10561
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,6.15006
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,4.16141
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,5.39474
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,3.6405
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,1.9273
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,2.04534
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,2.50613
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,1.94283
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,2.24555
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,2.61113
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,2.50247
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,2.34216
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,2.41653
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,2.46835
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,2.67574
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,2.93148
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,2.08924
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,2.42098
A,Annual,ITF1,Abruzzo,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,2.53912
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,2.38806
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,0.90361
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,0.95541
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,1.0453
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,1.0989
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,3.18725
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,0.85106
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,0.67114
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,0.38023
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,1.33333
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,3.06122
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,1.38889
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,0.82988
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,1.14943
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,0.79051
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,6.66667
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,14.28571
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,9.09091
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,27.27273
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,12.5
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,12.5
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,14.28571
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,6.18893
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,5
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,6.27451
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,10.52632
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,9.2511
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,6.18557
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,6.35593
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,12.56281
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,6.03015
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,9.83607
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,11.17647
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,6.21762
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,5.6701
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,6.37255
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,4.52489
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,4.2618
A,Annual,ITF2,Molise,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,2.9734
